EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-18.76033,9.54122,-4.32111,22.91246,-9.08217
-12.04169,14.50083,-6.03131,32.23041,5.87381
-8.97700,9.84424,-2.46936,27.05958,3.93468
-4.31099,9.97238,3.11248,19.68555,-0.99297
1.29511,18.39670,15.68067,15.47125,5.71865
0.07949,19.96894,19.23110,13.19923,5.88784
2.74370,21.05107,10.50127,20.32612,2.47210
6.80895,19.10638,5.16776,20.86842,8.11460
5.91463,7.29337,-2.55473,9.97180,17.23623
6.62349,1.11992,-3.81173,6.97532,19.84576
12.19276,12.35391,-3.71789,5.98214,18.63660
25.15492,24.07666,-5.22956,1.44431,27.42799
31.08902,15.58346,0.90160,6.09245,35.42295
17.42510,2.58831,-1.20216,17.73243,26.05866
0.33869,0.11546,-0.94171,14.40329,9.72321
-2.89242,2.66484,9.42552,3.10252,0.71499
11.84881,12.90032,21.76726,14.85332,11.25312
24.01966,18.56162,30.47028,23.78389,29.50144
20.32780,12.72904,21.56301,8.49438,33.02441
22.59725,11.64330,18.37393,11.24363,28.88088
26.40765,12.01768,22.08467,31.89243,26.05070
22.81144,14.16547,15.95792,37.65025,31.65151
22.99106,22.76276,18.29037,30.16975,33.96831
24.73370,24.62043,21.73169,25.49417,24.50735
20.19364,21.21009,24.75936,22.29618,21.47231
19.13367,24.58459,31.24275,20.24510,27.65721
28.24789,30.28800,30.97768,26.44887,29.32126
29.16127,25.82324,31.08571,29.79834,23.51119
15.34741,15.94057,24.76801,21.18179,17.77905
8.89032,11.17759,19.29569,15.04212,15.10373
8.64447,3.36423,17.04120,13.55229,4.66724
9.69316,-1.12905,9.23488,12.10037,-0.08511
3.64201,10.41407,17.33758,12.80279,2.24954
-14.31932,23.95008,23.30823,10.97999,-10.23942
-23.99195,25.57564,13.22222,2.42635,-27.12454
-21.50484,21.69709,9.13174,-2.70219,-29.34557
-1.21908,25.10526,7.43194,8.15971,-5.19833
38.64747,28.46089,5.68873,18.57568,38.28555
81.47337,24.38852,2.30631,17.77676,79.90474
93.59545,18.60397,4.59876,18.31455,93.51705
71.72429,6.01355,12.67853,14.35132,75.87784
58.94405,3.57738,12.29860,15.16704,58.49894
51.59528,22.62558,19.23516,30.40499,47.45853
25.62650,30.84547,25.23675,29.42837,29.51685
0.46054,23.59339,22.09223,10.10614,10.48728
-10.87963,20.07287,25.48744,1.93368,-2.83192
-13.98555,16.50539,24.17064,9.84245,-9.06015
-10.26566,10.36866,23.27717,19.47967,-12.22532
-3.28869,13.01162,24.55337,23.65970,-11.58711
8.91104,20.54984,22.28846,23.11470,4.29338
11.37448,17.83761,23.22003,14.95642,11.61568
0.13215,18.35138,16.93465,13.36022,1.78828
-8.59715,23.41847,15.05255,25.33488,-7.47776
-11.69818,14.87071,20.15545,28.79801,-18.22419
-7.94567,12.73990,20.36241,22.03737,-17.31356
-7.57128,20.50967,23.56990,15.53111,-5.86868
-1.56478,17.26911,20.07265,14.97607,2.33371
19.92169,7.62046,17.47149,21.50874,14.47938
22.53799,-1.16330,20.10583,20.66756,21.55571
11.97792,0.27850,14.70276,12.79339,18.80893
9.79121,9.79533,10.81800,4.10568,8.48066
4.52005,10.52951,5.55641,-1.69783,-5.47349
1.74023,4.77090,4.20084,6.23923,-7.15554
2.12493,6.25364,6.22777,16.57191,-4.99266
-3.10254,18.09573,1.92826,14.18248,-9.65921
-13.44922,21.18006,5.32218,-0.16388,-18.04908
-12.69136,11.03343,7.84408,-7.62954,-18.05488
-5.27868,8.55119,14.71866,12.23956,-8.88239
-13.65725,12.60401,26.65732,31.05371,-11.32493
-19.54221,14.86289,19.85058,23.10684,-17.79996
-16.16348,10.14718,13.44773,8.82515,-14.68790
-21.62956,-6.65313,7.09319,-3.36083,-16.42809
-29.70352,-15.14752,-7.23693,-16.78250,-29.77477
-33.30384,-2.48806,-14.27280,-17.00708,-42.51415
-32.66849,4.23609,-18.99866,2.17256,-41.24116
-34.69159,-13.01072,-14.14793,16.13710,-39.00474
-40.34588,-21.13324,-4.35734,9.46786,-42.82710
-38.17940,-7.03376,0.10974,-3.37639,-35.05532
-30.95649,-8.05583,3.06203,-12.04056,-23.36186
-18.04615,-15.20343,-2.10227,-10.85011,-16.22581
-3.65133,-5.99320,-5.62333,-3.07328,-8.67327
-3.17540,-2.10648,-11.01276,2.33818,-1.91424
-5.86668,-4.13664,-19.52529,9.11627,4.72455
1.32535,-10.85775,-18.08080,8.81237,3.09219
5.16103,-21.58985,-17.69472,-3.94971,-6.14069
4.05103,-13.28419,-9.75231,-12.91527,-1.68295
-2.92862,0.26640,-5.29163,-13.21801,1.81944
-10.76801,-3.98932,-22.09412,-8.46089,-9.34527
-17.93095,-9.74998,-29.43519,-0.13455,-21.63272
-21.45710,-6.17980,-25.69425,5.50436,-23.70453
-25.01827,-10.22213,-24.52876,-4.22533,-29.71164
-34.65509,-18.21467,-28.83537,-23.93165,-42.40109
-31.13716,-8.50277,-28.13630,-20.59278,-32.59061
-13.85944,3.17503,-8.28865,4.09151,-11.45492
-7.27144,0.69180,2.99571,20.79213,-10.57924
-15.52690,-0.19649,3.72391,16.02293,-16.81752
-28.59042,5.64720,5.03348,-7.84859,-18.01170
-25.72556,8.81327,4.79750,-7.92037,-13.92089
-11.06307,5.74964,17.80290,24.50021,-7.73523
-12.85574,4.07655,23.04925,27.53694,-14.72228
-24.46643,8.36085,16.10173,1.38981,-31.92798
-25.86280,10.80223,12.23953,-3.52591,-36.51873
-19.68011,3.59129,-1.36193,2.27981,-25.76075
-17.95951,-5.94685,-6.55419,-4.80483,-21.02253
-16.99372,1.72230,5.64316,2.36993,-15.47858
-9.61460,17.58879,18.34554,26.24030,0.50481
-8.07539,16.61893,22.95933,23.84462,-2.81612
-12.35881,11.08888,19.61336,10.13116,-19.75569
-13.99654,15.55672,24.38584,21.16826,-18.96979
-13.91996,22.72686,27.14492,34.22414,-9.93294
-11.20728,30.75459,21.34982,29.26573,-8.88641
-13.35286,27.53372,17.35933,18.32402,-15.44888
-18.73431,13.78830,11.59170,16.17716,-17.01808
-21.18031,9.31498,16.23134,17.83671,-12.55008
-21.57701,12.39872,19.49420,14.97529,-14.59136
-11.06012,17.48815,13.46421,16.49554,-11.22779
-0.60606,18.64370,19.65713,18.67959,-0.06341
-1.34823,14.71951,25.11370,20.75482,5.50574
0.58395,13.54228,27.49724,28.13312,8.96256
4.01128,13.63669,27.48781,23.45013,10.49277
4.61322,14.92546,18.49537,6.81513,10.83327
10.31716,15.73688,18.27632,4.10642,15.04034
18.62503,15.58283,22.59045,18.95836,23.49301
15.76686,19.69373,24.98869,27.74542,30.30116
6.42694,25.12856,21.35246,21.56218,25.92179
15.79869,27.38447,14.73983,16.99284,22.00150
30.06237,23.40703,18.14170,11.94720,24.87535
21.92500,16.92994,12.08549,7.30057,24.30265
11.07140,14.56916,8.73852,22.50385,25.40953
13.59557,12.42948,17.57826,32.27448,27.47054
20.94016,13.37917,12.00321,14.79232,25.56233
21.44113,19.07145,5.77952,-0.30035,21.56866
12.28147,18.03245,5.93938,1.30999,15.64891
4.60123,9.35038,10.50193,8.70612,5.95736
1.85827,7.69896,16.93379,14.11431,-1.29670
5.63407,19.82922,16.93645,17.06479,10.20840
12.57741,24.66681,23.65956,18.05954,21.95338
18.91300,17.60329,22.14454,21.07093,18.22258
26.27109,17.41851,12.85590,22.78966,19.67989
20.81372,15.25329,12.43871,9.14279,17.22105
13.33988,12.65332,7.75172,-0.81127,8.37085
23.37670,20.14888,12.85130,9.61864,14.83153
29.47902,23.99984,22.53083,17.73678,21.72681
17.36288,21.35686,15.17841,14.47653,13.37395
6.68839,16.27493,6.62457,6.66139,6.86109
14.48666,7.73136,7.49895,3.50669,14.90737
19.72107,0.93869,14.74975,10.10342,20.40616
13.82975,7.83470,13.15773,17.09235,17.12327
26.36322,24.56713,11.55542,21.96524,25.31136
47.47664,24.47993,18.80258,19.83583,37.87019
44.34188,15.54245,8.29182,8.78112,36.52250
30.71074,18.08432,-2.80961,0.60778,32.62050
20.48494,14.58102,-6.01725,-5.64212,25.05235
11.18318,10.64134,-15.51899,-9.67223,7.30677
3.27073,17.03219,-13.11134,-7.78163,-6.50074
4.53727,16.47284,-5.57833,-5.49628,2.05679
11.70077,11.84164,-2.55138,-7.07030,17.52189
11.07217,10.05391,-7.82092,-10.79594,12.62996
10.99762,4.23155,-16.11567,-8.74812,5.06262
15.39629,0.91007,-4.98324,-1.91141,13.56894
17.15093,11.32154,2.64686,5.21721,25.96732
19.26644,18.46887,-2.36761,10.02036,26.52740
16.60027,11.39617,-2.89893,9.40281,14.20658
17.26504,9.73318,-3.26124,9.57586,13.72441
29.35056,10.08287,-4.37571,-0.30160,25.13540
30.74154,1.31171,-13.55899,-21.29686,21.99410
18.51778,-4.01939,-19.41294,-21.94697,14.49270
22.10205,1.03219,-11.61762,-4.16640,23.81337
41.74363,9.46207,-3.48383,7.79541,40.33376
38.81732,5.80263,1.98598,5.88741,37.45354
16.88889,-3.06814,-10.07307,-5.61184,17.10749
7.44941,-3.09338,-28.99832,-14.92123,3.54166
4.46437,-6.87676,-31.87128,-19.76692,-1.17349
10.11560,-8.84973,-25.31409,-12.17077,7.97803
22.53171,2.43042,-15.19921,-0.39646,24.42973
20.71674,14.19771,-20.12245,-9.10524,24.24138
17.01288,11.10316,-24.08270,-20.99609,18.82840
15.53173,-8.71369,-10.40218,-18.91597,17.21801
4.61202,-18.30357,-10.62446,-12.59118,8.84200
0.02089,-5.65573,-12.13968,-7.04905,1.42222
11.03155,3.65865,-7.07520,-5.24500,7.01388
21.82889,0.49838,-9.54985,-3.20120,19.34046
21.76266,-7.91821,-10.24253,1.33085,21.04983
22.85597,-12.62337,-16.59616,2.66857,17.84589
30.69107,-4.89556,-14.32181,3.75912,26.73078
34.45830,4.65999,2.28570,5.55356,37.70315
33.58200,4.79860,11.27415,-0.90788,34.82567
27.65744,1.95699,13.39917,-11.93127,19.90059
19.07126,1.89527,2.67151,-8.76380,11.33280
14.86419,-5.53324,-8.22031,2.08271,14.65227
13.57809,-12.00085,-5.80934,4.13561,15.11529
15.61520,0.64822,-1.29859,11.09626,15.73907
13.47980,7.58262,0.94465,17.40572,16.10790
7.97361,-2.36304,-7.10884,5.77480,7.42807
11.90219,-10.21831,-10.14734,-8.86422,2.08674
17.83012,-13.44525,-4.11572,-9.63422,11.64149
18.02015,-5.95187,-4.07743,3.00598,26.71431
10.67540,4.39723,-0.87531,4.48186,22.39188
7.31083,1.94633,0.42497,-8.12458,7.48097
19.28819,-1.11231,7.32487,-5.95990,13.60304
19.04617,-4.19677,19.21015,1.21968,20.88786
3.85921,-8.92022,15.71777,-1.19214,4.93875
5.90665,-2.90419,15.91616,-0.46400,-8.57384
19.99408,4.61041,20.59111,4.80423,3.92555
21.16205,2.52157,24.79728,12.70495,16.49179
12.22845,1.95760,31.39689,21.74757,4.36063
18.42789,10.06646,22.38224,22.43426,5.63491
30.47335,4.81534,11.34604,10.55551,27.62203
23.41839,-11.20550,10.04103,1.76265,28.99752
18.10073,-3.51854,14.09630,11.80734,28.36521
23.18151,7.87853,16.33937,27.19834,37.76799
20.23706,-1.79206,9.75302,31.56542,31.03465
17.97793,-4.80344,15.81992,24.75986,25.28324
24.20613,8.59559,26.56058,21.57294,32.29033
18.17616,16.68009,26.15665,32.15107,26.67368
-0.75120,11.34134,26.34311,34.46186,11.63191
8.15977,7.20424,17.51696,22.95864,17.91421
31.91443,7.08838,11.79816,19.76390,30.94882
24.21283,3.75354,14.32285,18.10218,23.62048
9.28334,3.93548,13.15344,9.70937,13.35610
7.17229,-0.64523,12.14167,2.56214,8.92094
1.98739,-14.70975,6.05109,2.51344,5.11759
4.69429,-15.59012,10.31886,14.22890,7.36200
13.43702,1.22473,19.98030,20.17034,7.56857
5.13421,9.82976,12.51945,6.25860,0.53715
-12.46615,-3.51350,6.04817,-8.48326,-6.54546
-12.59430,-14.31666,5.19422,-0.90749,-4.06754
-1.52219,-9.05911,8.03815,16.17802,5.95872
0.91433,-5.13543,9.40141,12.88249,9.58360
3.31618,-0.71041,10.33283,5.58601,10.65665
4.40783,3.40760,24.03167,10.46772,11.03704
-1.04548,-3.93906,17.49003,9.86390,8.36603
-2.53095,-7.55625,-5.41094,3.32796,4.33448
-4.91244,-3.36945,-8.38260,-3.69007,-6.65378
-9.65552,-7.89000,-5.70190,-9.82508,-10.74901
-9.33975,-21.78224,-3.30411,-7.30386,-3.75116
-8.79953,-23.12078,-4.77006,4.23301,-4.13634
-17.06916,-7.89442,-11.25610,8.77329,-10.45363
-26.88977,-6.59356,-12.69973,-2.50438,-14.18449
-18.27042,-16.90881,-9.80225,-11.20959,-9.90617
-7.17827,-11.98617,-0.88887,-12.49820,-6.20143
-14.93705,-3.53714,-5.22644,-14.99871,-15.23781
-18.79414,-13.22723,-18.05279,-13.75325,-21.14427
-17.35350,-32.45064,-21.85950,-13.41488,-20.21204
-27.24437,-41.44882,-28.65272,-12.15034,-21.88683
-30.66755,-40.01587,-22.00167,-7.29301,-19.16194
-17.31759,-33.13668,-10.73922,-11.69706,-15.94431
-4.49598,-23.68216,-14.46234,-16.88874,-18.02205
-5.07120,-23.83864,-11.95403,-19.10017,-16.71898
-11.19189,-26.49725,-8.47900,-24.30070,-12.08860
-15.90820,-19.80009,-9.75952,-20.08213,-16.58110
-19.37562,-14.51608,-13.75515,-10.13955,-24.10085
-12.87197,-14.08473,-18.22647,-14.72415,-16.28925
-5.87589,-15.87820,-17.89877,-32.35741,-9.58656
-12.45100,-19.35125,-26.56999,-34.72288,-18.66207
-20.90823,-18.04503,-28.25270,-18.82051,-24.06276
-22.87565,-12.27290,-18.34174,-14.36661,-20.34641
-22.45984,-8.20747,-15.63848,-17.66256,-18.36971
-22.63640,-10.92275,-9.91676,-11.30575,-18.17935
-16.01333,-14.18298,-5.50773,-5.58949,-11.22564
-7.90591,-14.00218,-7.27420,-7.70924,-7.73846
-19.64856,-19.30240,-19.83583,-12.26687,-25.97123
-35.63463,-20.69214,-37.61011,-18.79855,-46.09501
-31.35470,-15.00934,-31.85827,-26.16363,-42.39756
-17.65120,-16.59290,-21.87547,-21.64963,-20.07906
-10.75768,-24.55922,-23.57541,-11.93771,-5.82132
-10.78255,-28.29308,-23.83856,-17.75445,-15.44032
-6.79669,-20.90033,-17.90690,-23.11384,-17.89612
-5.19733,-14.15711,-4.41159,-17.12651,-6.51859
-16.96200,-18.85262,-8.15401,-11.16734,-15.10784
-28.13294,-25.65013,-19.34964,-7.62568,-30.13865
-26.28117,-26.20334,-14.03791,-18.72118,-26.65462
-15.85844,-16.86268,-13.56887,-31.95515,-18.92263
-16.12714,-12.14265,-19.71238,-23.46597,-23.73262
-22.40565,-21.34310,-25.85928,-11.71206,-26.15072
-7.73102,-17.11351,-23.31981,-9.73732,-10.60418
2.18797,-3.47796,-14.79663,-15.53667,-1.85529
-9.08491,-7.58474,-18.19701,-24.02965,-7.00075
-7.27188,-15.24241,-15.20622,-20.54424,-7.40442
5.32206,-8.36984,-10.81924,-11.42799,-2.53185
6.22942,-0.98565,-17.31465,-8.96101,0.65069
-0.09288,-6.45792,-14.49379,-11.36575,-4.46192
-3.07340,-9.62374,-13.06110,-15.46894,-12.52786
-8.80015,-2.72834,-18.39128,-21.80454,-17.53035
-17.26572,-1.16486,-23.31287,-22.74548,-21.81747
-11.25819,-4.72105,-20.07516,-9.16578,-17.38709
-4.66131,-6.01954,-11.94154,-2.75759,-11.00634
-11.81697,-6.50388,-20.27722,-12.91733,-11.60612
-14.95307,-9.23127,-24.03926,-20.53004,-13.28970
-10.28573,-12.49866,-18.60411,-20.87384,-16.31353
-6.95069,-8.28102,-19.34554,-17.10986,-14.19524
-12.97944,-7.26120,-13.56343,-20.32133,-12.06537
-20.80184,-10.87527,-11.85056,-25.80140,-20.26986
-14.40729,-3.66937,-9.16824,-17.68402,-23.13107
-5.61899,0.69786,-3.47428,-11.36493,-16.02368
-6.32537,0.86935,-10.27465,-13.68339,-10.27662
-6.66132,10.01041,-12.49474,-17.06494,-10.62914
1.48955,16.36730,-15.31229,-20.72147,-9.94370
9.52468,11.59020,-17.34696,-14.38403,-1.27583
12.22017,8.53828,-7.13323,-2.47656,5.50310
19.84073,19.54030,-0.80238,-1.33539,9.12652
18.87033,28.23763,-1.55629,-11.34608,8.24616
3.10241,21.86178,-14.13178,-19.93739,-1.33965
-1.41928,16.12678,-21.71016,-15.93964,-6.87923
3.29611,20.44649,-13.90589,-8.78997,-5.22078
3.14730,24.12780,-17.53073,-12.80266,-2.05426
-1.07858,15.05123,-23.51345,-27.45258,-2.37198
-1.79795,8.81786,-21.89847,-31.66861,-2.56674
8.39318,15.66874,-15.62756,-13.57096,4.78852
14.71855,13.92826,-6.59035,-5.80064,9.00695
10.99306,8.82348,-8.12467,-17.75814,8.29341
4.77854,14.87325,-10.59846,-20.26172,3.52542
-4.97959,19.46989,-13.24286,-13.27248,-8.47740
-10.58135,18.70925,-15.85840,-13.22054,-11.82133
-11.94836,12.98974,-17.64871,-21.49322,-7.17989
-13.54452,11.59382,-28.85747,-21.98284,-6.79380
-13.69557,15.61524,-27.02172,-10.31211,-6.75706
-16.10130,8.08316,-20.07066,-7.07421,-7.36107
-17.87010,3.78673,-18.47373,-14.36471,-8.12001
-20.38982,8.68645,-5.16094,-16.71796,-7.50559
-21.08219,7.74025,-5.44912,-9.99119,-7.35342
-17.98056,7.50860,-14.84152,-4.53321,-11.83723
-26.24666,14.41005,-12.77542,-11.49493,-22.01333
-36.22027,19.52739,-15.04945,-28.10077,-23.57800
-32.24562,13.34627,-22.43314,-38.87520,-19.71423
-25.81697,8.95958,-28.02005,-20.25707,-18.98366
-22.75568,14.70851,-21.81210,9.91209,-13.12234
-11.73813,17.29500,-14.37502,3.53235,-4.61328
1.10312,14.04382,-17.16482,-19.19492,2.08803
-7.04630,3.67324,-16.03234,-15.01368,0.47172
-17.39205,-2.30251,-18.25171,1.56639,-6.77870
-10.03874,11.56784,-11.81079,0.99429,-5.82643
-5.82631,26.61509,2.06603,-17.79640,-2.80097
-1.25095,32.60414,-6.38536,-27.71891,-1.22308
11.29653,33.22909,-11.18094,-19.44320,1.10203
17.14237,22.73369,-3.46923,-15.89584,-0.12800
18.37767,14.33356,-2.16658,-23.95175,-3.40529
18.76993,20.45026,-3.39148,-25.80621,-9.51989
12.51461,23.39798,-4.75776,-11.95201,-14.05054
-2.66459,12.23539,-1.59923,-5.91180,-13.20032
-12.06881,6.85476,-3.22337,-17.03754,-10.94022
-1.35359,9.64436,-4.17326,-15.26378,-6.87090
7.41730,6.91384,3.73459,-1.40867,-4.73450
0.09310,16.56308,5.04561,2.18389,-5.82801
-9.68465,27.47409,8.57604,-7.12749,-10.23722
-16.00844,16.11879,7.78005,-21.29265,-19.37539
-19.84228,10.91190,-0.23727,-19.60036,-24.87527
-26.84745,13.45375,-1.55456,-7.02657,-27.92349
-29.12998,7.32135,-7.12505,-9.30695,-28.25361
-25.54942,0.43702,-8.61585,-18.36584,-25.92146
-32.50281,-6.32069,-8.82194,-12.33586,-27.72314
-34.68016,-7.44221,-13.64379,-0.02857,-26.09663
-23.18046,-3.49414,-13.45887,-11.54545,-24.97916
-17.14403,-2.09942,-20.40807,-31.97132,-28.44651
-16.56081,1.69105,-16.90356,-19.56109,-23.87092
-13.88985,4.26770,-4.24909,4.84193,-15.60753
-12.15474,-0.20385,-9.66380,-4.73362,-12.88142
-12.92353,-9.15234,-11.44872,-35.10659,-11.35559
-8.97381,-16.52246,-4.48489,-33.44936,-5.05761
-7.22024,-17.31457,-3.81564,-3.52667,-6.27765
-22.63991,-12.02791,-13.82924,-6.44543,-25.89170
-35.25244,-2.02282,-22.71906,-40.49753,-37.89463
-26.62135,3.34020,-14.57202,-49.49836,-29.80399
-12.92664,-3.79736,-14.65139,-21.39506,-21.38656
-12.63906,-14.43060,-23.05109,4.01023,-22.27823
-22.05005,-11.20314,-21.11239,-7.43957,-28.07421
-21.08909,4.32565,-15.78473,-33.41566,-23.46065
-12.88291,6.24772,-3.18272,-32.20727,-11.16410
-10.99902,-1.78291,7.30031,-1.33121,-6.86224
-12.29842,-1.44498,10.51518,18.92842,-9.46609
-16.27249,-4.50204,3.41859,-1.64091,-17.52311
-19.12305,-5.16359,-11.77608,-25.44546,-22.37124
-20.19983,3.58749,-4.80134,-19.35747,-21.36442
-20.33264,2.21188,3.23865,-4.10173,-21.42531
-11.16856,-5.55615,-5.44666,1.68079,-15.54907
-2.17255,-7.47639,-7.64630,-11.83890,-9.06021
0.98600,-1.50014,-7.58239,-21.49493,-6.23390
5.82075,9.10428,-5.25041,-0.32469,0.97519
3.75417,11.46908,-9.66299,10.26182,2.22652
-8.91953,5.03070,-17.18408,-15.18067,-9.29090
-19.29331,-1.65148,-9.62364,-36.11945,-20.63824
-14.31796,-1.25053,-6.71094,-24.05294,-17.03378
-9.24649,-1.82457,-7.23341,-1.37308,-11.47412
-23.83559,-8.68116,-8.60567,-3.37711,-25.75835
-35.78094,-4.13771,-13.72095,-25.05999,-38.40498
-34.18182,0.72253,-12.47276,-33.52620,-31.85061
-27.33734,-7.24096,-16.41505,-15.99731,-21.28442
-13.04977,-7.52822,-12.65203,-0.43151,-16.46462
-6.11746,1.38869,0.53072,-4.57763,-14.65506
-11.62276,7.16386,4.73098,-4.54008,-5.82084
-9.07365,8.24270,8.49408,2.04049,6.29470
9.35227,12.43270,6.76813,8.16265,13.65243
24.60696,17.38268,5.63927,18.60204,18.54718
19.65257,9.33076,6.89829,20.54498,16.55192
6.55051,-0.28223,1.99228,13.81822,10.54001
1.07473,1.50606,6.41897,7.20692,10.17972
12.60775,10.73197,9.88626,9.36160,17.01981
28.45016,18.07170,9.83218,25.23868,21.70629
19.80812,15.03959,14.46178,32.88536,17.50465
5.10676,9.93465,13.90008,24.81164,14.32038
8.66137,5.33808,11.59209,10.77534,9.17236
16.47857,2.26207,5.99145,-8.99039,3.59313
18.75234,10.45219,7.82422,-16.00307,11.39633
10.82547,16.71380,13.67045,2.72751,11.59864
-3.55663,12.71073,6.42931,14.73374,-8.75918
-5.46352,5.61225,10.38994,1.02225,-13.02022
8.94912,2.94349,22.22037,-2.84636,15.91157
20.05870,13.45185,30.67732,17.01271,41.76687
18.51350,18.69058,31.72753,17.18829,34.20642
22.41229,10.50758,16.69913,3.29807,23.44112
30.76202,4.73388,12.56226,7.63129,28.38445
27.33617,5.29899,15.84868,12.47776,30.64981
24.46680,12.89765,13.87754,13.66283,34.76892
26.32889,14.22204,17.83638,17.63039,34.60492
20.23674,2.71637,15.32905,8.58744,17.11091
7.15065,-4.25224,15.44522,-6.72208,4.39044
1.19093,-0.33563,20.78662,-1.58453,8.42410
9.04742,2.45084,20.90248,20.46999,17.74629
9.43785,-4.22131,24.29750,27.78628,17.16890
-2.01650,-10.48336,20.04690,16.95586,6.12808
-3.90978,-9.97382,14.31431,9.44462,0.60658
7.00845,-3.20983,18.00003,19.49117,9.11334
23.83165,7.01953,22.67116,34.71466,23.21293
26.97665,1.10517,21.83696,11.92680,19.52163
13.69311,-14.18346,9.16668,-32.48248,4.98676
10.05016,-13.24104,6.32377,-37.75299,6.13612
13.15189,-6.17277,10.66890,-27.32464,14.42451
12.99671,-2.18906,7.02336,-39.58246,20.49647
15.99044,0.06068,12.50168,-47.27637,23.62094
23.32924,0.13348,15.92412,-29.83342,27.09636
27.56777,2.23306,18.48320,-8.81538,33.15569
16.81204,-4.88528,21.44530,-10.25187,24.03872
4.47970,-13.60362,12.16984,-22.45151,12.61185
7.21422,-4.77719,15.28718,-27.60052,15.88473
11.08379,4.55141,25.04753,-25.85407,13.89336
4.57022,1.01415,27.23694,-15.93009,6.87815
-4.62175,-4.41237,23.10105,-8.39116,4.27468
-8.62718,-7.73344,7.76504,-9.42682,-3.48146
-10.09177,-13.87757,3.18896,-12.31660,-9.57361
-2.14274,-11.96788,9.59107,-16.75160,2.83840
9.07599,-4.98088,12.58091,-23.11348,12.44619
0.08567,-10.42246,8.41966,-23.00117,0.62532
-8.30395,-5.83325,2.67513,-8.30721,0.55573
2.93754,14.00289,16.57454,2.23493,16.12534
4.31653,13.67561,21.44788,-10.16146,11.31238
-14.59547,-5.89492,3.68119,-27.28267,-8.17081
-24.75934,-18.17656,-0.53215,-25.38685,-15.78761
-12.87128,-11.26694,4.90257,-6.48090,-10.06822
-4.01796,0.91468,10.67928,0.66467,-5.42173
-3.82068,0.25927,11.98397,-15.84371,-3.94271
5.88985,0.31865,12.42444,-21.04104,0.91933
5.08951,3.29034,22.95670,-1.88594,-2.83495
-14.88376,-0.33144,21.99737,5.91062,-14.01906
-16.74967,1.29127,11.43941,-15.31160,-11.52112
-1.38345,7.95435,1.01919,-34.00640,-4.86532
-5.10090,9.11773,-6.49770,-22.46735,-13.88389
-19.28657,3.58790,-1.07741,-13.17312,-27.53127
-16.02008,1.65268,0.71170,-27.02441,-24.96865
-13.29870,-0.03577,0.90025,-35.08829,-16.92177
-23.23311,-10.12127,4.82690,-29.99133,-20.93856
-18.49662,-6.55279,9.12245,-19.29301,-22.25695
-8.67021,8.43792,16.28980,-11.93849,-17.21273
-18.01894,9.32448,6.78735,-12.77486,-19.72573
-26.58098,2.78095,2.34639,-4.78415,-26.43038
-25.42403,2.56032,18.03219,11.05529,-30.16098
-23.75136,10.83581,19.88978,14.55087,-27.43085
-26.32063,18.76507,14.99904,4.14355,-26.77998
-14.38951,17.87126,18.33470,3.65613,-16.95480
-0.26695,12.79230,26.91982,19.57743,-0.69571
11.30667,8.24805,28.51728,22.77905,22.38605
40.16292,10.84474,18.80626,12.00245,50.37783
80.48785,19.07239,26.22009,19.46325,77.31975
78.27916,22.57346,35.35273,33.93478,75.79689
55.28972,22.37854,31.41000,30.32019,60.78599
30.48661,16.06197,22.25797,16.55867,34.21035
7.31214,12.03646,5.85962,15.75732,7.92878
-9.42518,13.91847,6.64540,19.76767,-6.69062
-12.61739,9.27278,13.28567,10.81145,-13.84258
-4.59880,13.53736,9.68469,9.18325,-9.24363
-4.98170,26.35397,13.09607,12.55182,-4.73055
-3.96712,24.97734,12.21972,4.20641,-3.20394
15.37748,18.80869,13.54303,9.04273,15.54786
26.72629,18.48480,19.13557,25.47946,27.57519
19.64764,16.26179,12.48404,14.69686,14.32683
12.40885,15.05452,7.09653,-6.30099,3.11833
8.05017,24.00912,13.21931,10.52657,3.17949
7.87183,29.13769,25.88675,36.18855,5.51350
9.65129,19.06797,23.06907,27.07819,7.76352
11.85109,8.75109,12.71548,8.02816,14.22273
23.23153,6.80955,22.34253,4.42370,23.38714
37.54491,12.16968,25.18306,18.88309,29.36982
37.02460,15.15661,13.87215,35.35415,30.26151
23.41803,7.89817,7.55396,25.47738,20.73095
12.10703,6.56192,6.65910,3.05863,3.36498
-4.21939,9.60828,7.84817,-6.75212,-15.72599
-16.45690,3.44433,4.16584,-2.09981,-21.56378
-4.79067,0.76908,10.97214,17.00392,-10.46349
-5.80468,4.88584,15.69648,31.25347,-16.20785
-23.82711,8.92173,3.67780,24.29570,-30.95541
-26.80780,11.14843,10.14968,13.84807,-29.86162
-21.52538,10.61326,21.03715,16.03693,-25.40803
-24.56812,9.64684,14.95129,18.72506,-27.03978
-39.58405,0.40353,4.40273,12.98168,-36.96694
-40.20918,-12.79106,-2.68797,16.54273,-37.91822
-22.56733,-13.13243,7.75997,21.31896,-24.01506
-18.14038,-3.40305,10.02614,12.02091,-17.68515
-20.80703,2.22103,-5.87051,15.82139,-17.09049
-19.01326,-5.26907,-12.27909,31.67474,-15.38738
-16.92699,-14.74420,-13.54666,27.37908,-17.12566
-15.67032,-20.43225,-11.73959,5.24121,-20.93429
-17.79156,-24.68144,-13.64591,-4.86607,-22.08860
