EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
27.18845,22.99185,44.09880,26.12930,33.04333
28.57823,16.53144,34.64499,28.55389,33.17169
22.33535,0.77563,8.17591,16.29307,21.82333
12.21681,-10.91818,-4.66609,2.63442,9.61783
8.46690,-15.05607,-0.35300,0.11071,8.80266
-2.57758,-26.72198,-7.39348,-4.91821,-0.16669
-12.73494,-29.55524,-16.29909,-10.15006,-11.71048
20.19070,5.61408,14.88046,19.73691,20.76677
20.56416,0.12718,17.28620,18.82767,22.63511
-7.71800,-23.10678,-4.41739,-1.71593,-4.21926
-8.66689,-18.41154,-3.59932,1.54690,-3.62674
-11.56500,-23.12645,-12.21189,-6.46024,-5.17289
-14.81518,-22.31908,-21.67916,-11.16058,-8.81491
-22.83506,-23.06646,-26.73650,-16.53244,-19.18999
-14.75950,-13.73897,-14.35842,-7.53924,-8.31997
-3.06584,-11.42184,-3.40541,3.20404,7.52543
-22.11268,-37.78083,-21.62724,-24.02930,-18.45419
-19.48788,-24.58699,-15.48857,-24.99391,-19.47496
-18.38460,-9.81331,-8.67330,-17.48148,-9.84118
-23.06612,-19.94556,-17.44996,-27.79839,-15.96509
-9.12509,-18.61640,-13.42461,-22.11711,-10.01528
-12.83894,-17.84925,-11.76531,-16.15648,-7.10659
0.06116,7.69681,6.12087,6.56234,12.02794
6.62863,19.82998,1.11358,4.97290,9.39289
-9.76183,2.26967,-27.23193,-22.40216,-13.17660
-5.26414,0.63399,-18.63630,-14.12232,-1.71525
-8.70735,-3.37837,-14.65415,-18.13436,1.39133
-3.57674,1.11728,-15.70632,-19.49013,3.92267
-2.11638,-4.51523,-18.39421,-13.58895,-3.69977
-21.04328,-23.25027,-27.47957,-30.15470,-27.27590
-13.50897,-10.87410,-12.27214,-25.80143,-13.40510
-4.86632,-6.79014,-5.08667,-14.50660,-2.79491
-1.12537,-8.25568,-4.14605,-5.40217,-4.21201
-7.21355,-9.41414,-8.25107,-9.24634,-8.87833
-19.57301,-16.26706,-21.16257,-19.80050,-18.50388
-8.89440,-12.11126,-14.47626,-1.19921,-6.69821
-17.35400,-26.36939,-24.59048,-9.19297,-15.71620
-21.27358,-20.56695,-33.33812,-24.23023,-26.23635
-11.84202,-6.72933,-17.60731,-12.27331,-14.29261
-19.62396,-27.12154,-5.64635,-3.64277,-11.60530
-16.13938,-27.38246,2.68020,2.00524,-10.36632
-18.34552,-19.27146,-4.18024,-17.61029,-19.92418
0.26430,-5.27811,11.74480,-7.22318,-3.39758
20.64540,8.08334,29.04220,23.83234,15.25476
-11.40097,-5.35793,-3.21086,-7.14044,-16.02559
-28.44184,-7.83860,-24.12636,-32.60939,-30.44154
-36.16837,-24.44929,-36.80624,-38.13163,-40.57497
-39.57765,-33.09080,-35.95600,-37.49788,-44.17014
-25.14885,-9.69009,-11.93496,-21.82278,-22.64234
-26.92284,-10.22970,-18.80734,-22.02151,-23.65804
-0.48361,-0.05395,-9.61067,1.31469,-0.63167
22.65435,14.12521,15.81277,21.76617,26.20108
4.65509,5.80001,6.34891,7.41557,10.90351
-7.38691,-7.10217,-12.34466,-3.76067,-3.50729
-14.43451,-30.41094,-24.59799,-18.59463,-12.37862
-11.01208,-33.37614,-25.36226,-19.62813,-9.25578
-15.87712,-35.98978,-31.33045,-23.69703,-14.72916
-23.80222,-37.08459,-29.03773,-33.99408,-22.69783
-16.19301,-16.79429,-16.16400,-25.24778,-16.70175
-17.25231,-17.68562,-23.63911,-25.78286,-24.11620
3.92757,-8.74021,-5.98766,-5.33712,-1.65761
6.73678,-1.65189,11.06237,10.98751,11.77543
-24.89621,-12.58876,-4.04724,-5.93230,-17.12431
-23.41189,-4.12551,-7.89162,-5.33570,-19.62682
-23.33442,-13.59221,-21.92803,-12.61968,-22.60070
-22.70912,-21.74700,-27.55280,-16.51264,-24.30028
-16.94340,-21.20384,-19.02260,-14.64884,-16.93549
-19.86493,-24.99706,-17.70392,-20.49293,-17.00146
-0.58459,-2.83514,2.78314,2.90948,1.96790
-5.83507,-3.52257,4.68088,-0.03674,-4.54366
-26.94730,-19.91405,-13.04668,-26.97215,-26.13123
-21.68670,-18.64352,-15.53651,-26.72455,-21.00434
-1.74154,-5.54113,-2.38502,-11.15555,-2.27491
12.90732,8.78345,6.71546,0.17124,9.99330
-18.73632,-19.78918,-25.94027,-27.35657,-23.02893
-30.62450,-27.94605,-32.02117,-28.18616,-31.33364
-4.08414,-0.61240,-1.74201,8.85408,1.07183
-17.72744,-14.18145,-15.35603,-2.71346,-12.93757
-38.15829,-27.15568,-32.00043,-26.33562,-37.95215
-37.16317,-14.56679,-19.66788,-28.93850,-38.82579
-12.66221,9.80279,10.23651,-5.40803,-12.25076
1.36650,16.62582,20.62510,9.46147,4.33141
-17.04827,-6.01239,-5.17401,-16.93891,-16.10445
-2.91068,-5.73462,-4.47130,-7.91383,-1.69376
-1.25765,-16.51931,-8.92609,3.81060,6.45742
-19.44171,-27.27442,-24.64976,-7.18971,-11.83639
-5.18789,-9.38008,-12.86324,6.24740,-3.68376
-13.05530,-27.00979,-26.89283,-3.96901,-13.44889
-25.89714,-39.86620,-39.71293,-16.98853,-23.94511
-26.59319,-33.82046,-29.13505,-15.72998,-23.91354
-22.22310,-34.99727,-19.68438,-17.58240,-24.82091
0.58664,-24.72354,-2.58946,-0.34022,-4.04404
-1.60449,-20.88796,-3.57619,-1.79459,-1.68070
-12.30609,-17.38430,-15.72794,-13.92701,-11.40053
-20.42732,-31.15330,-35.91949,-24.99145,-21.85935
-22.30658,-40.36871,-49.81294,-29.10507,-23.42780
2.25614,-7.65378,-29.95241,-4.75604,1.99708
-0.45572,-0.53444,-25.84882,-5.04247,-0.69306
-4.23027,-2.19314,-17.17469,-5.50088,-2.89427
3.27585,3.80619,9.91292,5.86566,6.86477
-13.18407,-2.74729,17.23212,-5.34314,-7.96938
-23.52105,2.81243,18.47821,-9.11120,-18.97162
-36.86691,-8.83274,6.65968,-18.91237,-36.41775
-29.17133,-9.26113,4.89617,-12.10777,-28.79071
-6.83242,4.98666,2.71596,3.63358,-4.38406
-11.34228,-3.73659,-22.05553,-11.76958,-10.47119
-6.93452,3.66640,-20.43974,-10.90189,-0.90781
0.49182,11.54716,-14.95296,-3.76991,12.47249
25.81568,26.23111,-5.25354,16.49291,30.79982
46.07500,40.52140,9.62076,36.72103,44.91787
17.29588,19.88323,0.12932,15.13979,21.07892
14.10823,15.53523,12.66097,20.03212,24.19999
22.26453,14.61248,21.66703,26.16523,31.64970
6.91257,6.41661,6.94198,-0.94583,10.50858
-2.93511,5.72801,5.11832,-8.45951,-0.53541
-6.41034,-0.70094,3.29081,2.10723,-1.87374
4.68421,7.59604,-2.83543,16.46414,6.41960
-1.36754,2.84627,-22.28898,4.07450,-4.80579
1.31144,2.37260,-21.41251,2.59549,-1.79016
28.84289,19.75966,0.02645,35.30756,32.21812
19.16170,1.89566,-12.03657,32.26279,24.33545
17.11970,-6.02194,-5.16381,28.31285,17.05224
29.40702,0.49736,15.61591,36.06449,25.46093
18.91706,-5.45514,8.12181,29.14951,17.17884
-1.98235,-8.20222,2.49953,21.65635,5.59248
-25.25637,-12.91715,2.45458,1.31009,-11.98577
-6.94272,9.90865,21.20369,8.39847,-0.01283
1.42459,21.09806,23.62643,16.10707,2.70823
-23.11434,5.94594,5.44621,-3.63875,-17.83317
-12.54160,11.88547,14.66812,4.82569,-4.03180
-6.80719,1.04741,6.79750,9.51336,-1.41195
5.87434,-3.57446,-4.93633,16.51104,10.14873
29.30702,3.49981,-2.61329,28.51788,35.99717
18.52553,-6.04688,-10.61186,17.29624,25.90444
9.12240,-2.90846,-5.86418,16.63210,14.46213
-7.18066,-18.01274,-11.94135,0.53372,-10.14173
-16.86616,-23.46438,-8.78975,-9.24085,-27.83780
-9.36983,2.07286,26.36530,12.21592,-11.06256
-4.27257,12.12034,49.71336,21.56758,5.76513
10.05838,17.13741,51.43943,22.70895,12.93895
-10.02485,2.94640,21.32133,-0.60680,-13.98188
-20.89777,-2.28271,8.76678,-7.08773,-18.43859
13.12095,12.97979,24.11807,16.90600,15.61881
19.24358,5.93117,7.96915,4.56174,10.56988
17.64920,8.99146,3.44788,-0.74995,4.76613
24.93097,9.54786,17.64234,12.72273,14.93439
33.42472,6.14528,25.17296,22.85243,27.79383
35.42789,11.62472,24.49014,26.80213,37.14358
16.05207,-5.03846,5.14978,6.84973,15.36495
12.01490,-10.05005,3.28704,5.05233,3.83772
0.92113,-13.06826,1.65198,0.48089,-4.45507
-1.60311,-12.22191,0.25612,-8.43357,-3.06889
28.46104,10.85217,19.66054,15.07128,27.54082
30.19733,13.17350,20.51354,21.78633,29.59694
29.09991,18.17734,25.24817,24.68376,25.60633
23.15654,9.04280,23.45221,20.99282,19.00219
11.43999,-7.39089,11.60383,9.59268,10.93288
29.21637,16.05548,27.97418,25.48925,30.45819
19.43278,15.19289,24.73624,17.56110,18.44149
-0.71069,-1.49235,9.62179,2.36848,-2.27599
1.32752,-3.58242,6.45804,0.32713,2.25641
4.24660,-8.05530,2.17862,-10.13499,3.12999
9.56646,-9.62368,4.27698,-10.15882,2.40542
-2.67326,-22.01936,-5.17669,-20.05109,-10.73650
3.14939,-11.36884,3.42730,-12.37337,-1.06255
25.71188,7.09127,24.07694,9.84568,19.11358
27.37695,3.93005,19.34637,6.35226,12.62865
27.28927,8.07005,16.78592,7.97629,15.28554
8.25261,-6.15438,6.38482,-1.92315,5.02293
1.65073,-8.30069,3.30483,-8.04723,-4.55068
7.32198,5.17567,10.78711,-0.83251,-0.99630
-7.90577,-2.19890,6.94554,-4.51301,-6.07198
-2.50610,7.50712,14.78836,5.99016,4.11637
-6.38529,14.53772,3.49903,-5.44840,-6.42849
-10.77330,23.17790,-7.87462,-16.96423,-14.92717
-0.13952,29.99924,-3.44440,-9.47377,-5.01944
-9.51251,10.39050,-16.66004,-25.05867,-17.88107
0.75253,18.57559,-7.57900,-13.86219,-7.70372
-1.92833,17.07885,-3.25449,-6.23611,-4.47785
-14.68024,1.38592,-6.43459,-12.88539,-12.69398
4.23946,21.38974,18.64904,13.70825,8.63459
3.78046,32.97005,21.04080,18.14353,9.41429
7.23113,34.87959,16.22562,10.49811,9.53248
16.36035,25.69818,19.11694,7.00077,11.79058
15.62118,23.55216,20.65727,6.45841,7.79419
22.02186,36.86344,22.75791,16.46258,19.66024
9.01585,13.74341,2.38039,-2.67401,8.25782
0.91746,1.44902,-6.46315,-11.78828,-9.25784
-9.00745,5.01255,-10.92999,-6.29520,-22.69933
-19.23043,-0.21717,-17.92206,-8.44009,-24.89741
-8.81223,7.80843,-4.58514,-2.41471,-7.16384
-13.94771,8.90003,-2.31129,-7.82115,-12.51832
-0.53184,24.82343,13.07816,11.35183,-0.50700
7.95182,31.05087,24.49107,21.94997,9.70731
-11.24491,15.55173,9.63430,-4.45445,-8.83910
-3.61422,24.03156,16.51602,2.95619,2.80252
-11.55612,16.13943,15.99610,7.38319,1.07070
-25.82885,6.50513,6.50925,-3.37349,-16.17850
-29.06849,2.43316,-2.13986,-12.71428,-25.33272
-41.78145,-11.16882,-13.76231,-26.03966,-37.01435
-27.72026,5.52517,1.48528,-11.03966,-21.76580
-12.50831,13.38689,6.65360,-4.06134,-12.32589
6.16716,17.20249,11.84376,5.81381,2.15008
23.29141,27.89108,26.53164,24.03357,26.04603
6.39721,13.92280,13.61424,4.98280,12.59420
5.08960,9.28952,8.17864,-6.83611,1.89112
5.20979,2.56970,1.03224,-12.04148,-2.32714
-2.03805,1.58223,-5.84944,-13.33157,-1.95514
0.89851,14.91209,6.98661,-2.47875,5.05823
-4.63049,13.75065,3.65430,-8.06742,-2.54511
6.49845,25.70185,-3.04650,-2.37907,10.75244
14.38374,23.25461,-12.49458,-6.18548,14.43762
22.11898,8.52166,-16.57051,-15.61365,8.51743
44.24107,9.81198,-12.18088,-4.98048,31.21424
40.68901,3.11344,-27.35302,-10.06851,38.60858
44.60251,10.65270,-26.51377,-3.20003,45.75805
43.12097,6.17839,-21.21469,1.34961,45.60947
40.34124,-1.56908,-13.96711,-1.57172,42.21422
49.93076,7.84028,1.30178,6.57928,47.88600
25.14299,-9.21464,-18.21033,-14.34652,23.13004
27.02694,-0.16584,-12.78640,-5.33686,27.02318
41.00737,10.96537,-0.73226,14.61375,40.06660
22.43355,-12.75279,-26.51158,-6.26179,19.84483
29.70134,-3.16776,-17.36175,1.30203,27.74509
30.71443,7.36182,0.86499,8.50085,30.18953
11.26283,-3.77428,-5.04504,-0.33685,12.63626
-4.41378,-13.19246,-11.03953,2.82662,-2.22614
-6.90434,-10.30955,-8.36633,3.97073,-7.44836
-0.89481,-1.67021,-1.11396,3.53431,-2.10805
-12.19966,-13.45949,-8.99893,-2.36691,-13.12461
-0.88521,-2.15390,1.19670,16.46935,-3.42589
5.44629,6.39260,12.67891,26.59479,5.27337
-19.22927,-6.16980,0.44225,6.72460,-15.56350
-16.90556,7.33486,-1.39017,7.79439,-15.94061
-28.35234,-16.76557,-22.95446,-15.18446,-32.07985
-43.30171,-45.73249,-37.77771,-34.05913,-42.82026
-28.83956,-21.28514,-20.74205,-11.25741,-21.67056
-20.83819,-3.97032,-7.40367,-2.18143,-19.40590
-6.32858,1.97076,14.72961,9.37481,-15.82752
-15.16154,-6.95154,9.78410,5.36795,-22.57828
-31.41591,-9.63255,-4.70126,-3.18315,-27.36441
-22.23764,1.75013,10.87579,10.37196,-15.56598
-28.92225,-10.67043,8.15288,-1.71183,-28.27363
-22.51389,-5.73487,6.45975,-5.26786,-22.64072
-5.55108,7.08571,15.19798,9.29073,-3.45765
1.17050,4.63338,20.71204,19.79911,2.72473
0.09212,-1.00989,21.86541,19.44552,2.83317
-15.23151,-9.10130,10.55137,-2.46724,-13.12114
-4.75477,10.53503,23.16332,5.03431,-4.21406
-2.96293,11.51322,23.50692,10.66953,0.61984
-14.52526,-4.11034,4.19595,-2.90280,-12.46601
-5.84225,11.60947,6.74469,0.84368,-10.44295
-10.62754,17.33483,3.30011,-2.49855,-14.05524
3.79436,23.52794,15.00050,22.52038,9.51008
11.12537,20.33976,18.39907,38.01310,19.79730
-10.24651,10.65761,-3.93692,9.17723,-6.02066
-11.13324,21.08759,-1.22113,6.03626,-6.25032
-24.54449,3.67504,-2.73919,-0.74194,-18.59826
-25.86325,-2.99375,-1.95110,-7.46272,-21.98404
-17.32357,4.83378,3.34863,-2.28529,-11.55511
-33.99718,-8.36973,-5.84384,-12.44838,-29.29469
-33.09192,-7.33810,-1.35772,-9.67591,-30.60684
-32.29290,-14.07980,-3.20641,-9.73968,-27.68620
-20.60320,-6.25499,7.24812,3.13594,-19.24228
-1.03312,20.28564,24.95553,22.69145,-4.75089
-7.16022,19.41829,10.66504,14.42927,-10.95729
-7.56066,12.85159,-0.20378,12.16959,-10.39251
-19.12437,-4.37792,-10.12839,-2.96843,-20.36419
-14.23143,-3.02477,-3.31731,-3.24673,-14.90893
14.62480,14.32889,19.64056,20.98339,12.28359
9.88654,1.69172,14.90830,10.63201,6.42990
0.59740,-2.99344,7.94109,2.69728,-4.08778
-10.14398,-8.13899,-0.03506,-0.00974,-13.08199
-11.18481,-6.52410,5.38571,4.83405,-2.93930
-1.03234,4.57747,15.64166,20.93708,15.32010
-11.83945,-6.01894,-4.41476,11.44257,-1.16365
-4.25598,8.48063,1.04887,20.32095,7.69223
-9.44757,13.79303,7.64185,25.24494,13.65315
-29.31435,-4.92049,-9.72547,7.25514,-10.07425
-16.70807,0.49245,-5.34703,9.33498,-8.31557
-12.85075,1.74358,-0.29455,5.99987,-4.78212
-15.69031,3.55213,2.19833,2.44613,-8.86872
-24.13680,-3.27380,-3.04379,-9.24728,-23.83285
-22.37590,-10.72516,-7.29985,-15.48543,-24.19337
3.64699,-2.60436,2.39554,4.10793,0.99448
6.98960,-10.18530,0.34017,3.82078,2.06622
13.22415,-0.86762,12.11961,15.06284,10.74848
11.93948,0.85932,11.34309,22.71254,12.00555
4.21883,-8.87149,-5.63252,13.82547,0.48298
23.61670,6.69776,4.01027,29.03264,17.48891
15.56369,-5.23815,-3.21747,15.24527,12.24075
16.07403,-5.34546,3.47923,9.05018,17.10017
31.17017,10.80237,30.51208,28.76992,35.84215
11.91998,-5.42898,22.36409,15.02942,16.06792
0.27262,-11.80045,9.22748,5.17521,1.18903
-12.04510,-18.21701,-1.34323,-0.26435,-13.14856
-5.41918,-8.34060,10.53731,4.21478,-10.44834
20.27871,12.69835,30.80418,18.67528,9.66613
13.57284,-0.60042,14.25629,12.47225,5.69392
4.73602,-11.71553,-0.77146,12.12266,7.67018
-1.19140,-20.59332,-10.71508,3.71752,3.50585
5.16462,-17.71903,-7.46856,0.74567,2.81376
11.10029,-10.77112,2.55284,3.24487,8.87614
0.01662,-16.50784,-5.16193,-9.46681,0.38849
7.42457,0.55649,6.23720,4.87821,6.33830
-4.42356,2.39041,12.34417,4.87202,-5.88474
-0.84220,8.97286,17.91470,3.37397,-2.39779
37.44129,31.10571,34.99276,34.96861,36.80543
30.22763,12.58360,22.06563,31.53788,31.15521
17.16780,6.11061,16.91023,17.23002,18.83757
16.66267,10.45436,17.26831,13.41463,18.99095
21.98196,7.57014,16.73125,22.20722,20.68621
36.54435,15.38320,27.64371,39.96788,33.35279
15.74686,6.62610,12.86201,19.24101,16.79095
2.20873,8.56354,11.46451,15.78926,3.06916
10.18731,12.20322,28.71148,33.59735,5.11826
17.79661,8.42083,31.20957,31.25189,11.74187
18.33705,7.73134,20.56141,22.47585,17.70809
-4.41040,-10.57471,-2.51455,-0.09020,-5.29410
10.62567,0.61221,9.70841,9.70501,4.00796
30.76964,12.87705,22.71273,25.30931,23.56015
10.36322,-2.86097,6.06027,7.30420,5.56997
3.82366,-0.75732,8.59644,4.02528,1.16187
-7.36964,-9.33129,-1.50008,-6.65324,-8.43153
-6.45956,-11.34885,-13.09873,-5.50072,-9.36475
9.15310,-6.94120,-5.14435,9.65442,4.26986
5.25246,-15.41648,-0.24572,-0.94982,2.19451
13.96324,2.65906,14.38755,0.15177,11.74809
20.08401,17.08837,18.10290,3.64869,15.51928
25.40437,28.04754,19.43893,9.88016,19.88757
24.05977,32.43883,14.55308,9.10795,21.52871
11.11860,19.56025,-3.01554,-8.30441,14.29356
26.37690,28.83346,5.64136,4.07276,32.70220
20.02865,18.85478,-2.05899,-0.19545,23.63255
3.68837,6.15278,-15.61813,-12.18361,7.30574
6.45407,13.76997,-7.22158,-4.79518,13.91838
-0.19326,7.10939,-8.87752,-12.97729,0.72362
10.26583,17.18231,-1.21578,-0.84310,2.03559
2.89968,9.25737,-6.70192,-4.76040,-4.64470
-1.03038,-5.91062,-2.63949,-20.34289,-9.19858
30.28540,13.62975,29.61466,3.82089,19.70757
23.92065,13.99412,19.82025,7.07865,14.82469
6.41357,7.76077,1.32743,-5.79050,-2.92297
-1.87691,2.69653,-6.46816,-17.91811,-13.93000
-9.03034,-2.11266,-17.40781,-22.88464,-20.25135
-8.86945,-0.81623,-19.35065,-10.74594,-16.16040
-22.65691,-13.27448,-34.12087,-22.20901,-31.70771
-12.64870,-8.32539,-27.83678,-23.09804,-24.11521
-1.64325,-7.30279,-13.69694,-12.64418,-6.92893
-8.40038,-6.99726,-13.97814,-9.96396,-6.30388
-8.44084,5.22729,-10.22038,-6.61818,-3.27185
-29.50244,-20.36570,-19.88883,-25.48019,-23.37072
-28.86305,-28.23454,-9.74585,-11.43074,-22.21999
-16.31196,-17.61127,2.18627,5.30578,-10.80187
-20.37558,-26.67032,-9.46900,-24.24657,-19.64064
-4.77268,-20.60132,-4.17120,-23.53098,-9.10512
-5.30673,-24.53359,-8.37783,-7.47692,-10.66596
-5.23397,-18.73484,-11.37225,0.30245,-6.28746
-0.64392,-5.22867,-15.63835,-8.61343,2.62830
-12.62578,-11.89415,-37.22728,-28.81298,-11.59941
-3.23522,-7.46535,-29.12804,-12.95068,-4.00321
-9.96221,-21.09442,-25.02394,-15.72902,-5.44091
-15.32511,-22.49490,-26.52472,-27.29935,-7.39003
2.18684,-0.93295,-13.86933,-12.93891,8.17465
-3.43067,-8.65938,-13.62695,-12.62841,0.96725
-9.13369,-10.91441,-6.72047,-9.44481,-5.79543
-17.97510,-11.96055,-7.92332,-14.54777,-14.25000
-10.59764,-7.28443,-5.66324,-10.05614,-4.95571
8.27023,3.27427,1.67357,4.18224,11.18417
-9.26205,-10.66813,-18.43956,-17.61793,-11.28089
-13.38101,-11.23528,-20.89035,-19.29289,-12.00503
-6.36254,-14.20899,-15.00942,-6.61634,0.29710
0.33717,-14.94390,-12.03614,-0.38864,4.90536
6.66012,-5.73331,-5.11467,7.36358,9.57148
-14.20311,-22.89644,-18.04941,-13.38584,-12.16938
-12.11699,-21.78407,-13.85392,-15.79789,-13.25767
-5.08209,-20.73828,-9.56794,-7.62742,-7.53763
-7.96290,-30.81417,-9.48720,-6.53636,-7.57272
1.84300,-20.98541,7.63374,8.64152,10.53339
-7.00987,-20.47315,2.52890,4.59653,5.99134
-1.81694,-9.95618,5.63236,9.66037,7.14074
-4.88202,-15.61435,1.63885,6.83193,5.37864
-18.81303,-32.81574,-22.95812,-9.68131,-2.50416
13.84889,-7.34846,-13.24685,15.18376,28.79229
30.43925,5.75511,-6.37796,31.77093,41.75067
18.81935,0.64902,-7.56054,33.49230,34.39712
0.80498,-10.71833,-7.17735,22.99919,19.55327
-11.27510,-17.77758,-8.62912,0.84920,0.94610
6.91560,-0.06176,13.18966,12.73061,14.37803
4.78205,-5.32991,20.30512,15.16928,12.28336
-1.71226,-3.91158,20.52616,12.15594,5.68645
5.41982,10.04428,26.28539,20.53006,12.00250
7.78723,6.73711,21.86322,19.19091,7.48050
14.40561,11.41572,18.08883,20.56466,8.43645
-7.07379,-2.03101,-9.63302,-3.66578,-10.09223
-13.07005,-3.56278,-20.82508,-9.35369,-13.44841
2.30992,8.01048,-9.13154,12.47524,3.54992
-13.12153,-7.98164,-19.60316,0.34894,-7.62984
-13.77338,-5.39807,-9.82783,-0.27367,-6.64351
-7.89300,1.71964,9.57151,8.51282,-4.86616
-7.66171,6.18149,14.66456,4.85797,-9.82351
-12.70696,3.86812,6.12628,-9.38933,-17.11938
-24.78928,-8.02699,-0.69654,-22.55449,-27.97196
-0.36868,22.64655,26.88840,8.25171,0.67559
4.46023,35.79420,22.42003,12.26443,7.75841
-3.79215,27.91841,0.36344,-4.37235,-3.71742
24.96992,44.44833,13.11841,19.47607,18.37753
28.23619,41.54437,6.21770,19.97920,17.48137
11.15350,39.76541,0.60446,11.21605,8.90049
-4.50057,34.76007,8.30854,10.26313,3.61578
-2.75840,23.66947,14.34108,8.34885,-1.07974
8.39454,20.82292,18.25006,10.91175,3.16150
-7.12955,6.30589,10.95605,0.80284,-4.74401
7.87251,18.30227,26.73102,19.09663,13.66067
14.58315,18.71348,20.34270,14.81579,13.54534
-5.96147,-2.83104,-8.81990,-18.68163,-11.66982
19.78780,12.00829,8.15752,6.74824,13.82443
32.43290,18.35985,14.69373,24.76207,29.43255
19.59677,16.11638,4.85933,18.06837,22.52608
10.41895,7.74617,3.97885,16.23602,14.21657
2.99909,-8.02034,6.24967,6.84716,3.32600
11.26379,4.52020,26.61019,15.05862,13.22514
1.18902,4.80824,29.55839,15.14571,4.40819
3.87125,8.99649,31.85118,16.01799,5.40943
22.46289,21.93707,36.24966,24.11379,26.33314
17.54671,13.78126,12.88357,17.58816,19.59871
21.40494,18.54470,0.87499,20.18331,17.71508
22.47651,16.97447,-4.94906,14.96183,21.53025
31.95345,24.70093,2.67866,26.04913,34.29744
34.05953,34.89244,17.54311,36.09081,33.59714
1.80937,7.09193,5.21871,0.98484,1.02618
-4.73748,-6.81064,-0.20595,-10.24589,-1.43017
-3.53022,-5.62113,0.27350,-5.41572,-0.47593
6.24946,10.41909,18.31024,7.42443,3.63262
24.86547,24.84976,37.26723,31.51242,21.80297
12.65958,8.23661,16.16348,22.45932,14.02346
22.60784,15.37360,11.90876,23.02658,24.67355
36.55101,19.80294,10.15112,23.71557,34.40322
28.80850,16.58973,-2.99515,16.18912,24.84560
15.94143,24.81247,1.18184,19.40256,16.32297
-7.40675,6.28749,2.79173,1.85482,-7.11039
2.67914,8.72161,21.69920,4.66624,-1.72523
3.33635,16.68288,28.23391,7.04512,-0.63399
-17.83645,5.05905,14.99564,-10.65636,-21.02690
-9.70242,5.17159,18.16740,-3.89761,-12.70609
-9.65317,-4.52387,8.74819,-2.52124,-8.15814
3.52467,5.49015,7.99422,11.85446,7.98291
23.45890,14.60304,6.05956,25.31537,26.54193
22.55506,4.51034,-12.37078,15.88673,22.39092
30.06524,14.59202,-12.83411,23.71244,23.51983
19.09849,6.59160,-14.21481,13.05040,9.29195
8.42126,-0.28170,2.99595,0.70263,6.56777
4.81339,-0.56444,29.98931,1.08536,8.26268
-8.90507,-12.90490,35.62071,-6.11908,-11.64394
-3.70512,-3.92883,40.71190,3.27731,-8.27691
0.55854,0.36910,30.80417,2.44896,-1.14624
12.71133,6.74528,26.41792,10.68911,11.18831
17.85626,5.91327,22.91245,19.81096,17.32985
12.33660,-2.86774,0.27011,1.77715,4.96692
48.43578,24.12333,-0.88825,18.17202,30.16133
54.05703,20.49506,-3.64311,32.79621,40.50315
23.50698,-8.39000,-12.18821,19.90931,17.33470
12.46445,-13.17385,-5.10978,9.21849,1.44180
-1.64118,-8.83040,17.66696,0.77183,-12.12369
-9.42209,4.77371,51.31230,6.99848,-13.88654
-29.41027,-10.06964,37.74916,-14.15726,-41.81004
-32.14638,-14.01307,17.72161,-25.91611,-52.16385
-5.32066,5.58180,27.25379,-0.24818,-15.63151
-5.32872,-9.49745,5.74722,-6.99521,-11.93438
5.15647,-9.03228,-13.11049,-12.24252,-10.03550
17.55513,-2.38029,-22.11840,-11.24358,2.83073
25.12187,-3.84350,-30.83283,-6.48945,16.64773
42.88635,9.14231,-15.70503,22.98576,35.55945
33.13090,0.37353,-8.80378,26.64248,24.10980
22.51951,-3.24390,2.04114,20.84058,13.24253
4.53065,-2.46527,15.48742,9.48713,-3.55786
-12.69623,0.86978,31.16176,0.54075,-22.36797
-6.06638,19.31366,45.23216,7.41744,-19.17425
-21.87961,12.52493,20.14256,-16.64380,-35.27791
-18.33836,15.33490,6.31532,-22.03071,-29.22266
0.02627,21.15937,-0.07306,-10.51411,-10.40161
11.08224,17.01533,-19.54070,-10.07713,-3.74840
39.29996,25.97908,-20.07691,7.60335,20.19600
21.45097,5.21530,-39.68665,-13.35106,2.77033
-6.54907,-3.23409,-33.95265,-32.98799,-24.21865
2.08114,14.84740,11.49149,-11.46596,-15.93145
1.74613,19.83138,26.65938,-6.64805,-11.74852
-5.79867,25.96421,29.49846,-11.86652,-14.23606
-18.30042,16.98723,20.77615,-25.92059,-30.87397
-13.09896,17.23934,15.13356,-24.73831,-26.09710
-9.31028,20.08318,12.34421,-16.54252,-12.21283
-10.09269,14.52083,-3.27641,-18.52774,-11.67290
27.35214,33.47325,0.57765,9.37331,17.83208
37.54320,21.64778,-12.89206,14.71944,25.17866
24.22996,3.98255,-30.30916,-1.00048,11.82870
13.76136,10.06455,-25.57891,-5.95860,1.62275
-6.97182,2.73764,-14.85480,-11.65607,-17.43910
7.57836,17.20701,21.14673,15.28093,-0.54242
4.61918,18.11786,23.00959,11.41816,-1.37620
-13.52874,2.15612,4.03005,-19.94053,-22.94447
5.00038,7.05646,14.00372,-8.27858,-7.74253
10.44716,0.83470,6.43873,-1.83786,2.67251
16.37091,1.18478,-5.17811,-4.32712,11.70516
24.30799,0.68620,-26.34202,-9.30351,16.52309
29.31000,3.34962,-42.77054,-2.32988,24.76903
31.34240,10.05467,-29.29484,16.18727,35.34974
3.58215,-8.86385,-22.75245,2.17940,5.98834
